                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7952,                 3.6865,                 1.9963,                0.00369,                0.65079,                0.01006,                0.00338,                 2.4151,                 3.5445,                  1.853,               0.070811,              0.0032432,              0.0032432
                      2,                 2.5635,                 3.5568,                 1.7771,                0.00387,                0.68254,                0.02636,                0.01056,                 2.5649,                 3.5229,                 1.7667,               0.040681,              0.0064464,              0.0064464
